0.240104	-0.106
0.342887	-0.106
0.53835431	0.01
0.571308	0.025
0.66931	0.33
0.837491	-0.15
0.85359159	0.138
0.89304124	-0.01
0.90037648	0.23
1.20846503	0.05
1.26909037	-0.01
1.42266	-0.03
1.6329	-0.051
1.653888	-0.06
1.678327	-0.078
1.6829346	0.22
1.76678906	-0.06
1.772419	0.076
1.88897906	0.02
1.937055	0.102
1.95452434	-0.03
1.98035766	-0.1
2.00541269	-0.07
2.019999	0.009
2.061897	0.1
2.139542	-0.169
2.1461	0.18
2.22649109	-0.45
2.240508	-0.48
2.35895152	0.02
2.37030743	-0.01
2.39984	0.04
2.403679	-0.081
2.422082	-0.083
2.42629	0.18
2.453234	-0.748
2.461069	0.157
2.46236	-0.051
2.46697439	0.08
2.50806	0.34
2.53573424	0.09
2.58664	-0.2
2.5904434	0.03
2.633867	-0.063
2.64977	-0.16
2.711506	0.075
2.732756	0.207
2.735926	-0.01
2.75564	-0.149
2.78815679	0.01
2.85313364	-0.01
2.88890485	-0.06
2.91625	0.41
2.936532	-0.478
2.93658468	-0.01
3.00516	0.23
3.052404	0.06
3.0965828	0.16
3.107675	0.538
3.137873	-0.162
3.173315	-0.329
3.177422	-0.38
3.18897601	0.29
3.244107	-0.191
3.25427	-0.094
3.281959	-0.081
3.289672	-0.12
3.292781	-0.131
3.3118644	0.44
3.341815	0.005
3.38353807	0.02
3.4462039	-0.07
3.4876812	0.33
3.54553021	0.03
3.546511	0.07
3.553822	-0.078
3.60930891	-0.01
3.69298373	0.13
3.698	0.138
3.701212	-0.001
3.70921385	-0.01
3.763024	0.009
3.77360059	-0.08
3.834887	0.19
3.8728	-0.14
3.930821	-0.144
3.93404	0.23
4.01593	0.28
4.02582254	0
4.03046804	0.21
4.069427	0.012
4.0845	0.23
4.08899022	0.03
4.09357325	0.02
4.125103	-0.083
4.13827595	0.01
4.138575	0.106
4.144495	0.089
4.164389	0.126
4.1653651	0.1
4.263742	-0.786
4.301219	0.33
4.302149	-0.162
4.309427	-0.361
4.337234	-0.06
4.35409304	-0.01
4.385315	-0.009
4.425391	-0.012
4.431222	0.083
4.4968604	-0.06
4.57953	-0.124
4.60182	0.143
4.612696	-0.325
4.62332	0.18
4.662715	0.145
4.715106	-0.077
4.7234	0.09
4.72673978	-0.18
4.754	0.05
4.77468005	0.03
4.807091	-0.169
4.822962	-0.051
4.920199	-0.151
4.921355	-0.093
4.938864	-0.345
4.973456	-0.014
5.06416	-0.02
5.1134	0.3
5.1856142	0.04
5.21104261	-0.03
5.262155	-0.314
5.3227406	0.03
5.326718	0.02
5.32786292	0.03
5.34059	-0.03
5.341853	-0.297
5.35016198	0.02
5.3636	-0.27
5.4042722	0.05
5.4122	-0.19
5.524242	0.258
5.535309	-0.272
5.6	-0.07
5.60912	0.04
5.687945	0.026
5.700786	0.07
5.70940492	0.13
5.715442	0.241
5.7293196	-0.045
5.73594	-0.33
5.77152	0.19
5.774464	0.126
5.77721211	0.05
5.795278	-0.194
5.885273	-0.326
5.9123	0.34
5.923653	0.415
5.929778	-0.091
5.931194	-0.363
5.960392	0.157
5.968734	-0.064
5.996553	0.1
6.00253	0.045
6.02976	0.33
6.04045	0.106
6.186676	-0.063
6.308205	0.171
6.312501	-0.449
6.40013	-0.01
6.48163	-0.08
6.511127	-0.031
6.53192704	0
6.562331	-0.106
6.61833	0.106
6.6264	-0.001
6.6513802	-0.01
6.668391	-0.67
6.738088	-0.539
6.738975	-0.185
6.791636	-0.233
6.827766	-0.48
6.919798	-0.301
6.99692655	0.12
7.010606	0.538
7.054346	-0.163
7.05677	-0.039
7.061149	0.102
7.06424	-0.093
7.1262	-0.19
7.126816	0.37
7.186434	-0.12
7.21205	0.075
7.415563	-0.266
7.416397	-0.572
7.416755	0.02
7.42608998	0.06
7.44142113	0.05
7.518496	0.18
7.6188	-0.33
7.630004	-0.144
7.63846023	0.08
7.693641	-0.183
7.69993485	0.03
7.75192492	0.1
7.810937	-0.016
7.81254	0.03
7.83442788	0.23
7.8455821	-0.27
7.8543	0.1
7.930592	0.234
7.953528	0.089
7.972513	-0.748
7.97419807	0.02
8.005013	-0.129
8.005777	-0.786
8.014927	-0.478
8.103636	-0.077
8.115317	-0.165
8.127899	0.02
8.129976	-0.16
8.180848	-0.28
8.1818246	-0.08
8.187399	-0.034
8.20395	0.103
8.23984869	0.03
8.25978	-0.097
8.295611	0.119
8.307872	-0.052
8.371554	-0.244
8.408878	-0.588
8.410894	-0.194
8.436387	-0.12
8.45808312	0.04
8.472382	-0.067
8.486616	-0.137
8.594805	-0.118
8.67888593	0
8.70419416	0.08
8.77501	0.258
8.92507	0.05
8.96855	-0.138
8.9858	0.34
8.990889	-0.081
9.024389	0.009
9.10967112	0.26
9.176092	-0.057
9.182417	-0.217
9.32414	-0.11
9.37647	0.03
9.387427	-0.266
9.42887179	0.03
9.46781405	-0.01
9.488015	0.136
9.55385	-0.278
9.65185017	0
9.693201	-0.131
9.694928	-0.112
9.825792	0.077
9.91723428	0.01
9.99761851	-0.02

