#         RA          DEC         x(')    y(')      b-y    e(b-y)     V      e(V)      m1     e(m1)     c1     e(c1)     Hbeta e(Hbeta) mem
   36  5 11 53.700 16 32  8.40   -8.844  -10.747    0.579  0.0744   16.225  0.0280    0.107  0.0318    0.349  0.0020   99.990  9.9900  M
   37  5 11 48.370 16 31 10.08  -10.122  -11.718    0.579  0.0058   16.438  0.0032    0.068  0.0120    0.337  0.0143    2.602  0.0231  M
   38  5 11 51.950 16 31  5.28   -9.264  -11.798    0.538  0.0049   17.482  0.0042    0.065  0.0225    0.370  0.0150    2.663  0.0373 NM
   39  5 11 54.020 16 30 20.52   -8.768  -12.545    0.579  0.0255   17.513  0.0005    0.166  0.1138    0.106  0.1880   99.990  9.9900 NM
   40  5 11 54.570 16 29 47.17   -8.637  -13.101    0.628  0.0056   17.584  0.0011    0.072  0.0150    0.438  0.0691    2.622  0.0387 NM
   41  5 11 51.230 16 29 57.37   -9.437  -12.930    0.510  0.0041   17.981  0.0015    0.044  0.0073    0.440  0.0172    2.707  0.0484 NM
   42  5 11 49.430 16 30 57.67   -9.868  -11.925    0.826  0.0011   17.736  0.0271    0.448  0.0058    0.156  0.0210    2.583  0.0449 NM
   43  5 11 53.500 16 31 17.26   -8.892  -11.599    0.541  0.0086   18.083  0.0042    0.049  0.0605    0.473  0.0614    2.593  0.0536 NM
   44  5 11 49.970 16 30 56.47   -9.739  -11.945    0.611  0.0322   18.074  0.0035    0.106  0.1214    0.179  0.1218    2.600  0.0511 NM
   45  5 11 51.490 16 31 32.63   -9.374  -11.342    0.427  0.0014   11.498  0.0172    0.082  0.0014    0.510  0.0855    2.689  0.0132  M
   46  5 12 26.970 16 32 42.82   -0.870  -10.176    0.480  0.0001   13.340  0.0010    0.193  0.0029    0.294  0.0127    2.598  0.0124 NM
   47  5 12 18.450 16 32 43.34   -2.912  -10.167    0.674  0.0159   13.315  0.0094    0.223  0.0140    0.356  0.0113    2.614  0.0353 NM
   48  5 12 13.870 16 30 51.04   -4.010  -12.039    0.371  0.0437   14.061  0.0227    0.097  0.0595    0.726  0.0093    2.722  0.0143  M
   49  5 12 23.420 16 31 38.17   -1.721  -11.254    0.607  0.0034   14.186  0.0025    0.426  0.0118    0.284  0.0127    2.583  0.0010 NM
   50  5 12 20.320 16 31  5.45   -2.464  -11.799    0.402  0.0183   14.956  0.0026    0.111  0.0231    0.608  0.0036    2.670  0.0108 NM
   51  5 12 16.350 16 32 27.92   -3.415  -10.424    0.443  0.0017   14.992  0.0037    0.110  0.0005    0.491  0.0069    2.665  0.0092  M
   52  5 11 58.300 16 32 14.45   -7.741  -10.647    0.488  0.0031   15.096  0.0028    0.063  0.0095    0.526  0.0162    2.643  0.0164  M
   53  5 12  3.800 16 33  5.83   -6.422   -9.791    0.500  0.0146   15.436  0.0049    0.076  0.0366    0.420  0.0407    2.606  0.0169  M
   54  5 11 58.720 16 31 18.75   -7.641  -11.575    0.541  0.0147   15.544  0.0101    0.069  0.0417    0.364  0.0410    2.615  0.0145  M
   55  5 12 30.060 16 32 33.76   -0.129  -10.327    0.475  0.0033   15.917  0.0004    0.138  0.0127    0.393  0.0075    2.621  0.0108  M
   56  5 12  1.320 16 31 15.14   -7.018  -11.636    0.499  0.0026   15.895  0.0027    0.077  0.0124    0.497  0.0158    2.648  0.0166  M
   57  5 12  5.940 16 33 14.10   -5.910   -9.654    0.652  0.0237   15.787  0.0020    0.192  0.0665    0.361  0.0465    2.596  0.0180 NM
   58  5 12  2.250 16 31  3.76   -6.795  -11.825    0.506  0.0102   15.991  0.0035    0.096  0.0360    0.366  0.0422    2.615  0.0142  M
   59  5 12  8.890 16 32 45.87   -5.203  -10.124    0.604  0.0086   15.937  0.0034    0.154  0.0087    0.396  0.0256    2.591  0.0180 NM
   60  5 11 58.650 16 30 45.22   -7.658  -12.134    0.567  0.0130   15.978  0.0032    0.113  0.0379    0.339  0.0393    2.593  0.0164  M
   61  5 12 11.820 16 32 26.20   -4.501  -10.453    0.544  0.0064   16.042  0.0055    0.085  0.0166    0.338  0.0035    2.610  0.0153  M
   62  5 12 20.200 16 30 52.95   -2.493  -12.007    0.581  0.0009   16.151  0.0007    0.121  0.0043    0.334  0.0124    2.588  0.0195  M
   63  5 12  6.020 16 33  9.46   -5.890   -9.731    0.535  0.0038   16.347  0.0006    0.105  0.0142    0.435  0.0077    2.615  0.0236  M
   64  5 12 21.710 16 32 39.62   -2.130  -10.230    0.674  0.0266   16.274  0.0170    0.201  0.0427    0.346  0.0244    2.577  0.0040 NM
   65  5 12 10.790 16 33 17.48   -4.747   -9.598    0.536  0.0074   16.503  0.0037    0.127  0.0242    0.308  0.0114    2.603  0.0222  M
   66  5 12 22.090 16 30 56.23   -2.040  -11.953    0.698  0.0064   16.385  0.0018    0.531  0.0116    0.259  0.0102    2.643  0.0750 NM
   67  5 12 15.010 16 33  2.47   -3.736   -9.848    0.729  0.0045   16.457  0.0133    0.251  0.0085    0.367  0.0184    2.576  0.0197 NM
   68  5 12 11.910 16 30 37.35   -4.480  -12.267    0.479  0.0047   16.739  0.0037    0.141  0.0293    0.448  0.0588    2.639  0.0222 NM
   69  5 12  1.480 16 31 51.23   -6.979  -11.034    0.743  0.0073   16.492  0.0028    0.530  0.0206    0.238  0.0889    2.530  0.0209 NM
   70  5 12 27.860 16 31 57.65   -0.657  -10.929    0.233  0.0115   17.031  0.0003    0.355  0.0379    0.441  0.0189    2.645  0.0080 NM
   71  5 12  0.110 16 30 33.37   -7.308  -12.332    0.770  0.0142   16.532  0.0028    0.321  0.0402    0.288  0.0842    2.582  0.0219 NM
   72  5 12 29.500 16 32 13.77   -0.264  -10.661    0.447  0.0350   16.938  0.0108    0.112  0.0589    0.448  0.0559    2.622  0.0378 NM
   73  5 12 17.890 16 31 27.78   -3.046  -11.427    0.569  0.0237   16.904  0.0156    0.130  0.0159    0.329  0.0209    2.636  0.0266  M
   74  5 11 57.260 16 30 34.71   -7.991  -12.309    0.528  0.0049   16.938  0.0029    0.110  0.0271    0.371  0.0139    2.614  0.0253 NM
   75  5 12 16.740 16 33 14.34   -3.321   -9.651    0.492  0.0070   17.068  0.0054    0.100  0.0269    0.403  0.0223    2.724  0.0455 NM
   76  5 12 23.450 16 33  4.04   -1.713   -9.823    0.488  0.0513   17.129  0.0068    0.144  0.0476    0.415  0.0114    2.623  0.0325 NM
   77  5 12  2.440 16 30 36.99   -6.750  -12.272    0.600  0.0164   17.087  0.0025    0.162  0.0371    0.281  0.0535    2.560  0.0254  M
   78  5 12 28.800 16 31 48.44   -0.431  -11.083    0.456  0.0511   17.241  0.0281    0.211  0.0833    0.395  0.0364    2.614  0.0035 NM
   79  5 12 19.900 16 32 58.08   -2.564   -9.922    0.470  0.0089   17.355  0.0000    0.102  0.0260    0.373  0.0096    2.645  0.0440 NM
   80  5 12  7.900 16 31 45.38   -5.441  -11.132    0.611  0.0474   17.196  0.0050    0.195  0.0578    0.321  0.0437    2.572  0.0290  M
   81  5 12 20.520 16 32 46.87   -2.416  -10.109    0.435  0.0354   17.496  0.0035    0.081  0.0491    0.497  0.0257    2.701  0.0292 NM
   82  5 12 30.020 16 33 15.97   -0.139   -9.624    0.523  0.0178   17.432  0.0139    0.183  0.0363    0.312  0.0099    2.610  0.0337 NM
   83  5 12 23.980 16 29 56.71   -1.587  -12.945    0.553  0.0032   17.409  0.0009    0.110  0.0588    0.139  0.0553    2.563  0.0337 NM
   84  5 12 27.630 16 30 46.46   -0.712  -12.116    0.504  0.0763   17.414  0.0123    0.199  0.0891    0.353  0.0859    2.576  0.0469 NM
   85  5 12 19.490 16 29 51.16   -2.663  -13.037    0.455  0.0204   17.539  0.0041    0.119  0.0458    0.510  0.0917    2.777  0.0419 NM
   86  5 12  4.810 16 30 15.39   -6.182  -12.632    0.622  0.0072   17.348  0.0044    0.253  0.0733    0.190  0.0157    2.576  0.0315  M
   87  5 12 10.610 16 29 33.22   -4.792  -13.335    0.515  0.0062   17.515  0.0016    0.078  0.0302    0.460  0.0468    2.621  0.0340 NM
   88  5 12 24.700 16 32 42.47   -1.414  -10.182    0.625  0.0038   17.617  0.0001    0.197  0.0134    0.303  0.0254    2.574  0.0020  M
   89  5 12 18.980 16 30 16.91   -2.785  -12.608    0.586  0.0465   17.615  0.0077    0.256  0.0142    0.369  0.0044    2.569  0.0359  M
   90  5 12 17.200 16 33  1.63   -3.211   -9.862    0.735  0.0153   17.508  0.0002    0.435  0.0274    0.236  0.0643    2.643  0.0643 NM
   91  5 12 12.050 16 31 17.83   -4.446  -11.592    0.676  0.0184   17.646  0.0155    0.207  0.0314    0.284  0.0744    2.574  0.0365  M
   92  5 12  4.790 16 32 38.75   -6.185  -10.243    0.630  0.0211   17.703  0.0026    0.122  0.0253    0.292  0.1563   99.990  9.9900 NM
   93  5 12 18.410 16 31 48.77   -2.922  -11.077    0.632  0.0028   17.811  0.0067    0.180  0.0000    0.262  0.0528    2.592  0.0401  M
   94  5 12 20.820 16 31 11.97   -2.344  -11.690    0.610  0.0066   17.975  0.0012    0.224  0.0304    0.317  0.0469    2.584  0.0456 NM
