-0.08	-0.36
0.037	-0.03
0.045	0.34
0.05	-0.19
0.28	-0.027
0.379	-0.077
0.38	-0.19
0.415	0.07
0.43	0.139
0.43	-0.07
0.451	-0.25
0.451	-0.278
0.451	-0.278
0.46	0.02
0.461	0.14
0.47	-0.29
0.473	0.09
0.475	0.025
0.475	0.025
0.48	0.5
0.48	0.18
0.48	-0.12
0.48	-0.2
0.49	0.28
0.49	-0.008
0.49	-0.116
0.494	-0.11
0.494	-0.11
0.494	-0.11
0.494	-0.11
0.494	-0.11
0.496	0.245
0.502	-0.1
0.505	0.21
0.505	0.21
0.505	-0.03
0.517	0.07
0.517	-0.774
0.518	-0.03
0.52	0.28
0.52	0.15
0.52	0.09
0.52	0.09
0.52	-0.18
0.52	-0.262
0.523	-0.05
0.529	0.26
0.53	0.37
0.53	0.25
0.53	0.25
0.535	0.01
0.535	0.01
0.538	0.2
0.54	0.19
0.54	0.137
0.546	0.05
0.546	0.05
0.55	0.18
0.55	0
0.552	0.022
0.552	-0.01
0.553	0.06
0.554	-0.11
0.554	-0.48
0.556	0.047
0.557	0.17
0.557	0.15
0.559	0.22
0.56	0.13
0.562	0.01
0.564	-0.12
0.567	0.05
0.568	0.29
0.57	0.27
0.57	0.21
0.57	-0.04
0.571	0.24
0.574	-0.03
0.575	0.03
0.575	0.03
0.578	0.217
0.578	-0.135
0.58	0.28
0.58	0.16
0.58	-0.15
0.58	-0.16
0.58	-0.17
0.581	0.27
0.581	0.11
0.581	0.11
0.582	0.14
0.585	-0.53
0.589	-0.306
0.589	-0.306
0.59	0.04
0.594	-0.11
0.596	0.28
0.596	0.07
0.598	0.11
0.598	0
0.598	-0.02
0.6	0.11
0.6	0.048
0.6	0.03
0.6	-0.31
0.6	-0.31
0.601	0.2
0.601	-0.12
0.602	0.16
0.608	0.33
0.608	0.09
0.61	0.29
0.61	0.29
0.61	0
0.61	0
0.61	0
0.61	-0.01
0.61	-0.2
0.61	-0.48
0.611	0.36
0.612	0.16
0.612	-0.02
0.613	0.23
0.613	0.23
0.613	0.23
0.616	-0.07
0.618	-0.281
0.619	-0.15
0.62	0.3
0.62	0.3
0.62	0.29
0.62	0.244
0.62	0.18
0.62	0.06
0.621	0.21
0.622	0.12
0.624	0.366
0.625	0.324
0.626	0.27
0.627	0.08
0.627	0.08
0.627	0.08
0.627	0.08
0.627	0.08
0.627	0.08
0.63	0.17
0.63	0.01
0.632	0.21
0.632	0.05
0.635	-0.04
0.639	0.12
0.639	-0.39
0.64	0.3
0.64	0.1
0.641	0.14
0.642	0.03
0.642	-0.49
0.643	-0.1
0.645	-0.11
0.646	-0.22
0.648	-0.14
0.65	-0.029
0.65	-0.31
0.651	0.3
0.651	0.3
0.653	0.06
0.654	0.19
0.654	0.19
0.656	0.343
0.656	0.16
0.656	0.16
0.656	0.02
