  0.518000007       15.5389996    
  0.287000000       13.7969999    
  0.458999991       15.5179996    
  0.455000013       15.6669998    
  0.497999996       16.0839996    
  0.537999988       16.6609993    
  0.574000001       16.6599998    
  0.620000005       17.1040001    
  0.499000013       16.3780003    
  0.490000010       16.4150009    
  0.527000010       16.3840008    
  0.561999977       17.0410004    
  0.579999983       17.1350002    
  0.791000009       11.4250002    
  0.708999991       11.9340000    
  0.537999988       15.6980000    
  0.555999994       15.7410002    
  0.507000029       15.8070002    
  0.554000020       16.1970005    
  0.578999996       16.2250004    
  0.578999996       16.4379997    
  0.426999986       11.4980001    
  0.370999992       14.0609999    
  0.442999989       14.9919996    
  0.488000005       15.0959997    
  0.500000000       15.4359999    
  0.541000009       15.5439997    
  0.474999994       15.9169998    
  0.499000013       15.8950005    
  0.505999982       15.9910002    
  0.566999972       15.9779997    
  0.544000030       16.0419998    
  0.580999970       16.1509991    
  0.535000026       16.3470001    
  0.536000013       16.5030003    
  0.569000006       16.9039993    
  0.600000024       17.0869999    
  0.611000001       17.1959991    
  0.621999979       17.3479996    
  0.625000000       17.6170006    
  0.586000025       17.6149998    
  0.675999999       17.6459999    
  0.632000029       17.8110008    
  0.681999981       17.9759998    
  0.722000003       18.2570000    
  0.742999971       18.2010002    
  0.703999996       18.3820000    
  0.819999993       18.5079994    
  0.867999971       18.6189995    
  0.824999988       18.5890007    
  0.824000001       19.2029991    
  0.833000004       19.2759991    
  0.930000007       19.1310005    
  0.824999988       11.9200001    
  0.712000012       12.2229996    
  0.700999975       12.3000002    
  0.731999993       12.3020000    
  0.732999980       12.3459997    
  0.326000005       12.8100004    
  0.731999993       12.4110003    
  0.750000000       12.4329996    
  0.716000021       12.5050001    
  0.345999986       12.8780003    
  0.319999993       12.9399996    
  0.675000012       12.6730003    
  0.273999989       13.1479998    
  0.689000010       12.8179998    
  0.248999998       13.3479996    
  0.333999991       13.3380003    
  0.294999987       13.4879999    
  0.333999991       13.5730000    
  0.289999992       13.7939997    
  0.418000013       14.0909996    
  0.354000002       14.3020000    
  0.405999988       14.3420000    
  0.351999998       14.4150000    
  0.411000013       14.3739996    
  0.395999998       14.7170000    
  0.412999988       14.7779999    
  0.409999996       14.9270000    
  0.393000007       14.9600000    
  0.437000006       14.9480000    
  0.428000003       14.9519997    
  0.412000000       15.0469999    
  0.439999998       15.0550003    
  0.446000010       15.1149998    
  0.432000011       15.1709995    
  0.412999988       15.2080002    
  0.444000006       15.2370005    
  0.425999999       15.2600002    
  0.486999989       15.2279997    
  0.439000010       15.3299999    
  0.448000014       15.3249998    
  0.509999990       15.3389997    
  0.492000014       15.4510002    
  0.541999996       15.4440002    
  0.446999997       15.6389999    
  0.483000010       15.6199999    
  0.518000007       15.6110001    
  0.492000014       15.7060003    
  0.488000005       15.7250004    
  0.560000002       15.7430000    
  0.549000025       15.8149996    
  0.470999986       15.9300003    
  0.564999998       15.8549995    
  0.531000018       15.9020004    
  0.526000023       15.9399996    
  0.531000018       16.0410004    
  0.521000028       16.1130009    
  0.513000011       16.1210003    
  0.542999983       16.1690006    
  0.550999999       16.1550007    
  0.555000007       16.2859993    
  0.515999973       16.3279991    
  0.524999976       16.3460007    
  0.532999992       16.4099998    
  0.556999981       16.4619999    
  0.615999997       16.4799995    
  0.564000010       16.5359993    
  0.566999972       16.6970005    
  0.582000017       16.6879997    
  0.570999980       16.6930008    
  0.558000028       16.7369995    
  0.566999972       16.8379993    
  0.588000000       16.8239994    
  0.570999980       16.8680000    
  0.584999979       16.8789997    
  0.588999987       16.9360008    
  0.660000026       16.9290009    
  0.550000012       17.0820007    
  0.579999983       17.0839996    
  0.592999995       17.1490002    
  0.600000024       17.2439995    
  0.607999980       17.2649994    
  0.595000029       17.2719994    
  0.578999996       17.3269997    
  0.648000002       17.3789997    
  0.691999972       17.3659992    
  0.646000028       17.4349995    
  0.626999974       17.5119991    
  0.657000005       17.4860001    
  0.628000021       17.5849991    
  0.660000026       17.5720005    
  0.695999980       17.6830006    
  0.642000020       17.7570000    
  0.646000028       17.7749996    
  0.656000018       17.8040009    
  0.702000022       17.7689991    
  0.640999973       17.8320007    
  0.647000015       17.8449993    
  0.643999994       17.9270000    
  0.693000019       17.9689999    
  0.702000022       18.0279999    
  0.741999984       17.9990005    
  0.713000000       18.0200005    
  0.703000009       18.0520000    
  0.791000009       17.9510002    
  0.717000008       18.0909996    
  0.717000008       18.1000004    
  0.708000004       18.1469994    
  0.736000001       18.1700001    
  0.796999991       18.3029995    
  0.730000019       18.4430008    
  0.759999990       18.5219994    
  0.764999986       18.8670006    
  0.184000000       11.7620001    
  0.379000008       11.9139996    
  0.187999994       12.1949997    
  0.379000008       12.1569996    
  0.596000016       16.1800003    
  0.601000011       16.2070007    
  0.629000008       17.2950001    
  0.623000026       17.6490002    
  0.703000009       17.6490002    
  0.671999991       17.9650002    
  0.657000005       18.1849995    
  0.751999974       18.6550007    
  0.757000029       18.6660004    
  0.790000021       19.0520000    
  0.776000023       19.1849995    
  0.846000016       19.0760002    
  0.449999988       14.1870003    
  0.455000013       14.4080000    
  0.442000002       15.1330004    
  0.437999994       15.2869997    
  0.483000010       15.7969999    
  0.483999997       15.8839998    
  0.533999979       16.0389996    
  0.521000028       16.3349991    
  0.518000007       16.4220009    
  0.559000015       16.4060001    
  0.582000017       16.5209999    
  0.560999990       16.6830006    
  0.597999990       16.7169991    
  0.556999981       16.7749996    
  0.606000006       17.2460003    
  0.676999986       17.9810009    
  0.676999986       18.2189999    
  0.689000010       18.4519997    
  0.773000002       18.4939995    
