  0.180138573       5.84547967E-03   5.52944727E-02   2.42300007E-06
  0.182448030       6.07319921E-03   5.65114804E-02   2.60499996E-06
  0.184757501       6.30675908E-03   5.77387698E-02   2.79699998E-06
  0.187066972       6.54623145E-03   5.89762628E-02   3.00000011E-06
  0.189376444       6.79169036E-03   6.02238588E-02   3.21399989E-06
  0.191685915       7.04320939E-03   6.14814609E-02   3.44099999E-06
  0.193995386       7.30086304E-03   6.27489984E-02   3.67999996E-06
  0.196304843       7.56472303E-03   6.40263557E-02   3.93199980E-06
  0.198614314       7.83486757E-03   6.53134733E-02   4.19800017E-06
  0.200923786       8.11136700E-03   6.66102320E-02   4.47699995E-06
  0.203233257       8.39429721E-03   6.79165721E-02   4.77100002E-06
  0.205542728       8.68373085E-03   6.92323893E-02   5.07999994E-06
  0.207852200       8.97974242E-03   7.05575943E-02   5.40500014E-06
  0.210161656       9.28240363E-03   7.18921125E-02   5.74600017E-06
  0.212471128       9.59179271E-03   7.32358471E-02   6.10400002E-06
  0.214780599       9.90798045E-03   7.45887160E-02   6.47900015E-06
  0.217090070       1.02310423E-02   7.59506375E-02   6.87200009E-06
  0.219399542       1.05610508E-02   7.73215294E-02   7.28399982E-06
  0.221709013       1.08980816E-02   7.87012875E-02   7.71600025E-06
  0.224018469       1.12422043E-02   8.00898522E-02   8.16699958E-06
  0.226327941       1.15934983E-02   8.14871117E-02   8.63900004E-06
  0.228637412       1.19520361E-02   8.28930065E-02   9.13300028E-06
  0.230946884       1.23178903E-02   8.43074471E-02   9.64900028E-06
  0.233256355       1.26911346E-02   8.57303515E-02   1.01899996E-05
  0.235565826       1.30718444E-02   8.71616304E-02   1.07500000E-05
  0.237875283       1.34600895E-02   8.86012018E-02   1.13400001E-05
  0.240184754       1.38559500E-02   9.00490060E-02   1.19500000E-05
  0.242494226       1.42594967E-02   9.15049389E-02   1.25799997E-05
  0.244803697       1.46708041E-02   9.29689258E-02   1.32499999E-05
  0.247113168       1.50899449E-02   9.44408849E-02   1.39399999E-05
  0.249422640       1.55169945E-02   9.59207416E-02   1.46599996E-05
  0.251732111       1.59520265E-02   9.74084139E-02   1.54099998E-05
  0.254041582       1.63951144E-02   9.89038274E-02   1.61900007E-05
  0.256351054       1.68463308E-02  0.100406893       1.70000003E-05
  0.258660495       1.73057448E-02  0.101917543       1.78400005E-05
  0.260969967       1.77734438E-02  0.103435695       1.87200003E-05
  0.263279438       1.82494931E-02  0.104961276       1.96300007E-05
  0.265588909       1.87339690E-02  0.106494203       2.05699998E-05
  0.267898381       1.92269441E-02  0.108034410       2.15500004E-05
  0.270207852       1.97284929E-02  0.109581806       2.25700005E-05
  0.272517323       2.02386864E-02  0.111136317       2.36199994E-05
  0.274826795       2.07576044E-02  0.112697877       2.47200005E-05
  0.277136266       2.12853160E-02  0.114266410       2.58500004E-05
  0.279445738       2.18218956E-02  0.115841843       2.70300006E-05
  0.281755209       2.23674178E-02  0.117424086       2.82399997E-05
  0.284064651       2.29219496E-02  0.119013101       2.95000009E-05
  0.286374122       2.34855805E-02  0.120608769       3.08099989E-05
  0.288683593       2.40583755E-02  0.122211047       3.21599982E-05
  0.290993065       2.46404093E-02  0.123819850       3.35500008E-05
  0.293302536       2.52317563E-02  0.125435114       3.50000009E-05
  0.295612007       2.58324873E-02  0.127056733       3.64900006E-05
  0.297921479       2.64426786E-02  0.128684700       3.80400015E-05
  0.300230950       2.70624049E-02  0.130318910       3.96299984E-05
  0.302540421       2.76917368E-02  0.131959274       4.12800000E-05
  0.304849893       2.83307545E-02  0.133605748       4.29799984E-05
  0.307159364       2.89795268E-02  0.135258257       4.47400016E-05
  0.309468836       2.96381284E-02  0.136916727       4.65599987E-05
  0.311778277       3.03066242E-02  0.138581082       4.84299999E-05
  0.314087749       3.09851058E-02  0.140251264       5.03699994E-05
  0.316397220       3.16736400E-02  0.141927198       5.23599992E-05
  0.318706691       3.23722996E-02  0.143608823       5.44200011E-05
  0.321016163       3.30811590E-02  0.145296067       5.65400005E-05
  0.323325634       3.38002890E-02  0.146988869       5.87299983E-05
  0.325635105       3.45297679E-02  0.148687124       6.09800009E-05
  0.327944577       3.52696665E-02  0.150390834       6.33099989E-05
  0.330254048       3.60200629E-02  0.152099878       6.56999982E-05
  0.332563519       3.67810242E-02  0.153814197       6.81599995E-05
  0.334872991       3.75526287E-02  0.155533746       7.06999999E-05
  0.337182462       3.83349545E-02  0.157258451       7.33199995E-05
  0.339491904       3.91280539E-02  0.158988252       7.60100011E-05
  0.341801375       3.99320312E-02  0.160723060       7.87800018E-05
  0.344110847       4.07469496E-02  0.162462845       8.16300017E-05
  0.346420318       4.15728763E-02  0.164207533       8.45600007E-05
  0.348729789       4.24098894E-02  0.165957034       8.75699989E-05
  0.351039261       4.32580635E-02  0.167711303       9.06700006E-05
  0.353348732       4.41174731E-02  0.169470280       9.38599987E-05
  0.355658203       4.49881852E-02  0.171233892       9.71400004E-05
  0.357967675       4.58702855E-02  0.173002094       1.00500001E-04
  0.360277146       4.67638373E-02  0.174774840       1.03999999E-04
  0.362586617       4.76689190E-02  0.176551998       1.07499996E-04
  0.364896059       4.85855937E-02  0.178333580       1.11200003E-04
  0.367205530       4.95139584E-02  0.180119500       1.14900002E-04
  0.369515002       5.04540727E-02  0.181909695       1.18800002E-04
  0.371824473       5.14060110E-02  0.183704078       1.22700003E-04
  0.374133945       5.23698516E-02  0.185502648       1.26800005E-04
  0.376443416       5.33456616E-02  0.187305301       1.30999993E-04
  0.378752887       5.43335229E-02  0.189111993       1.35199996E-04
  0.381062359       5.53335026E-02  0.190922663       1.39600001E-04
  0.383371830       5.63456751E-02  0.192737222       1.44100006E-04
  0.385681301       5.73701188E-02  0.194555670       1.48799998E-04
  0.387990773       5.84069043E-02  0.196377918       1.53500005E-04
  0.390300244       5.94561063E-02  0.198203906       1.58299998E-04
  0.392609686       6.05177842E-02  0.200033575       1.63300007E-04
  0.394919157       6.15920424E-02  0.201866880       1.68400002E-04
  0.397228628       6.26789406E-02  0.203703761       1.73699998E-04
  0.399538100       6.37785420E-02  0.205544144       1.78999995E-04
  0.401847571       6.48909360E-02  0.207388014       1.84499993E-04
  0.404157043       6.60161898E-02  0.209235266       1.90199993E-04
  0.406466514       6.71543777E-02  0.211085871       1.95899993E-04
  0.408775985       6.83055669E-02  0.212939784       2.01799994E-04
  0.411085457       6.94698468E-02  0.214796931       2.07899997E-04
  0.413394928       7.06472769E-02  0.216657236       2.14100000E-04
  0.415704399       7.18379393E-02  0.218520701       2.20400005E-04
  0.418013871       7.30419010E-02  0.220387220       2.26899996E-04
  0.420323312       7.42592290E-02  0.222256780       2.33600003E-04
  0.422632784       7.54900202E-02  0.224129274       2.40399997E-04
  0.424942255       7.67343417E-02  0.226004720       2.47299991E-04
  0.427251726       7.79922530E-02  0.227882996       2.54399987E-04
  0.429561198       7.92638436E-02  0.229764104       2.61700014E-04
  0.431870669       8.05491805E-02  0.231647968       2.69200013E-04
  0.434180140       8.18483382E-02  0.233534545       2.76800012E-04
  0.436489612       8.31613913E-02  0.235423774       2.84600013E-04
  0.438799083       8.44884068E-02  0.237315595       2.92599987E-04
  0.441108555       8.58294740E-02  0.239209995       3.00699990E-04
  0.443418026       8.71846527E-02  0.241106853       3.09099996E-04
  0.445727497       8.85540247E-02  0.243006214       3.17600003E-04
  0.448036939       8.99376348E-02  0.244907916       3.26300011E-04
  0.450346410       9.13356096E-02  0.246812016       3.35199991E-04
  0.452655882       9.27479863E-02  0.248718396       3.44300002E-04
  0.454965353       9.41748619E-02  0.250627041       3.53599986E-04
  0.457274824       9.56162885E-02  0.252537876       3.63100000E-04
  0.459584296       9.70723480E-02  0.254450887       3.72799987E-04
  0.461893767       9.85431224E-02  0.256365985       3.82700004E-04
  0.464203238      0.100028671      0.258283138       3.92899994E-04
  0.466512710      0.101529077      0.260202318       4.03200014E-04
  0.468822181      0.103044413      0.262123436       4.13800008E-04
  0.471131653      0.104574755      0.264046490       4.24500002E-04
  0.473441094      0.106120147      0.265971392       4.35599999E-04
  0.475750566      0.107680716      0.267898113       4.46799997E-04
  0.478060037      0.109256506      0.269826621       4.58299997E-04
  0.480369508      0.110847600      0.271756887       4.69999999E-04
  0.482678980      0.112454064      0.273688793       4.81900002E-04
  0.484988451      0.114075974      0.275622338       4.94099979E-04
  0.487297922      0.115713403      0.277557462       5.06600016E-04
  0.489607394      0.117366433      0.279494166       5.19299996E-04
  0.491916865      0.119035125      0.281432331       5.32199978E-04
  0.494226336      0.120719559      0.283371955       5.45500021E-04
  0.496535808      0.122419812      0.285313010       5.58900007E-04
  0.498845279      0.124135956      0.287255436       5.72699995E-04
  0.501154721      0.125868037      0.289199173       5.86699985E-04
  0.503464222      0.127616212      0.291144222       6.00999978E-04
  0.505773664      0.129380450      0.293090463       6.15599973E-04
  0.508083165      0.131160915      0.295037895       6.30500028E-04
  0.510392606      0.132957593      0.296986520       6.45600026E-04
  0.512702107      0.134770647      0.298936218       6.61100028E-04
  0.515011549      0.136600062      0.300886989       6.76799973E-04
  0.517320991      0.138445958      0.302838773       6.92899979E-04
  0.519630492      0.140308470      0.304791570       7.09299988E-04
  0.521939933      0.142187551      0.306745261       7.25899998E-04
  0.524249434      0.144083381      0.308699906       7.42900011E-04
  0.526558876      0.145995945      0.310655355       7.60300027E-04
  0.528868377      0.147925422      0.312611610       7.77899986E-04
  0.531177819      0.149871752      0.314568698       7.95900007E-04
  0.533487320      0.151835144      0.316526473       8.14199972E-04
  0.535796762      0.153815553      0.318484992       8.32899997E-04
  0.538106263      0.155813158      0.320444137       8.51900026E-04
  0.540415704      0.157827944      0.322403878       8.71199998E-04
  0.542725146      0.159860015      0.324364215       8.90899973E-04
  0.545034647      0.161909491      0.326325089       9.11000010E-04
  0.547344089      0.163976371      0.328286409       9.31399991E-04
  0.549653590      0.166060835      0.330248237       9.52299975E-04
  0.551963031      0.168162823      0.332210481       9.73400020E-04
  0.554272532      0.170282528      0.334173113       9.95000009E-04
  0.556581974      0.172419906      0.336136073       1.01699994E-03
  0.558891475      0.174575165      0.338099360       1.03900000E-03
  0.561200917      0.176748246      0.340062916       1.06200005E-03
  0.563510418      0.178939342      0.342026681       1.08500000E-03
  0.565819860      0.181148410      0.343990654       1.10899995E-03
  0.568129301      0.183375597      0.345954776       1.13300001E-03
  0.570438802      0.185621023      0.347918987       1.15699996E-03
  0.572748244      0.187884644      0.349883348       1.18200004E-03
  0.575057745      0.190166652      0.351847738       1.20699999E-03
  0.577367187      0.192467004      0.353812099       1.23299996E-03
  0.579676688      0.194785893      0.355776459       1.25900004E-03
  0.581986129      0.197123274      0.357740760       1.28600001E-03
  0.584295630      0.199479342      0.359704942       1.31299999E-03
  0.586605072      0.201854050      0.361669064       1.33999996E-03
  0.588914573      0.204247564      0.363632917       1.36800006E-03
  0.591224015      0.206659898      0.365596712       1.39700004E-03
  0.593533516      0.209091187      0.367560148       1.42600003E-03
  0.595842957      0.211541429      0.369523346       1.45500002E-03
  0.598152399      0.214010730      0.371486276       1.48500002E-03
  0.600461900      0.216499239      0.373448908       1.51600002E-03
  0.602771342      0.219006896      0.375411063       1.54700002E-03
  0.605080843      0.221533895      0.377372861       1.57800002E-03
  0.607390285      0.224080220      0.379334241       1.61000004E-03
  0.609699786      0.226646036      0.381295145       1.64300005E-03
  0.612009227      0.229231298      0.383255571       1.67599996E-03
  0.614318728      0.231836215      0.385215431       1.70899997E-03
  0.616628170      0.234460711      0.387174726       1.74400001E-03
  0.618937671      0.237105027      0.389133453       1.77800003E-03
  0.621247113      0.239769071      0.391091526       1.81399996E-03
  0.623556554      0.242452994      0.393048942       1.84899999E-03
  0.625866055      0.245156944      0.395005643       1.88600004E-03
  0.628175497      0.247880846      0.396961600       1.92299997E-03
  0.630484998      0.250624925      0.398916900       1.96000002E-03
  0.632794440      0.253389120      0.400871307       1.99900009E-03
  0.635103941      0.256173640      0.402824938       2.03799992E-03
  0.637413383      0.258978397      0.404777735       2.07699998E-03
  0.639722884      0.261803627      0.406729668       2.11700005E-03
  0.642032325      0.264649272      0.408680648       2.15799990E-03
  0.644341826      0.267515510      0.410630733       2.19899998E-03
  0.646651268      0.270402312      0.412579834       2.24100007E-03
  0.648960710      0.273309797      0.414527923       2.28399993E-03
  0.651270211      0.276238143      0.416474968       2.32700002E-03
  0.653579652      0.279187232      0.418421060       2.37099989E-03
  0.655889153      0.282157332      0.420365959       2.41600000E-03
  0.658198595      0.285148352      0.422309786       2.46100011E-03
  0.660508096      0.288160503      0.424252480       2.50700000E-03
  0.662817538      0.291193694      0.426194012       2.55399989E-03
  0.665127039      0.294248194      0.428134322       2.60100001E-03
  0.667436481      0.297323912      0.430073440       2.64999992E-03
  0.669745982      0.300421029      0.432011276       2.69900006E-03
  0.672055423      0.303539544      0.433947861       2.74799997E-03
  0.674364924      0.306679636      0.435883105       2.79899989E-03
  0.676674366      0.309841216      0.437816978       2.85000005E-03
  0.678983808      0.313024431      0.439749539       2.90199998E-03
  0.681293309      0.316229492      0.441680670       2.95499992E-03
  0.683602750      0.319456249      0.443610460       3.00800009E-03
  0.685912251      0.322705001      0.445538759       3.06300004E-03
  0.688221693      0.325975597      0.447465628       3.11799999E-03
  0.690531194      0.329268277      0.449390948       3.17399995E-03
  0.692840636      0.332583010      0.451314807       3.23099992E-03
  0.695150137      0.335919976      0.453237057       3.28799989E-03
  0.697459579      0.339279115      0.455157757       3.34700011E-03
  0.699769080      0.342660666      0.457076877       3.40600009E-03
  0.702078521      0.346064508      0.458994418       3.46600008E-03
  0.704387963      0.349490821      0.460910231       3.52700008E-03
  0.706697464      0.352939785      0.462824404       3.58900009E-03
  0.709006906      0.356411248      0.464736879       3.65200010E-03
  0.711316407      0.359905481      0.466647655       3.71599989E-03
  0.713625848      0.363422424      0.468556643       3.78099992E-03
  0.715935349      0.366962284      0.470463902       3.84599995E-03
  0.718244791      0.370524943      0.472369343       3.91300023E-03
  0.720554292      0.374110699      0.474272966       3.98099981E-03
  0.722863734      0.377719402      0.476174772       4.04899986E-03
  0.725173235      0.381351352      0.478074670       4.11899993E-03
  0.727482677      0.385006428      0.479972720       4.18900000E-03
  0.729792118      0.388684750      0.481868863       4.25999984E-03
  0.732101619      0.392386556      0.483763069       4.33300016E-03
  0.734411061      0.396111667      0.485655308       4.40600002E-03
  0.736720562      0.399860382      0.487545580       4.48099989E-03
  0.739030004      0.403632581      0.489433825       4.55600023E-03
  0.741339505      0.407428533      0.491320103       4.63300012E-03
  0.743648946      0.411248088      0.493204266       4.71099978E-03
  0.745958447      0.415091574      0.495086402       4.79000015E-03
  0.748267889      0.418958813      0.496966392       4.86900005E-03
  0.750577390      0.422850102      0.498844355       4.94999997E-03
  0.752886832      0.426765293      0.500720143       5.03200013E-03
  0.755196333      0.430704713      0.502593815       5.11599984E-03
  0.757505774      0.434668183      0.504465222       5.20000001E-03
  0.759815216      0.438655883      0.506334484       5.28499996E-03
  0.762124717      0.442668021      0.508201540       5.37199993E-03
  0.764434159      0.446704417      0.510066330       5.46000013E-03
  0.766743660      0.450765401      0.511928856       5.54900011E-03
  0.769053102      0.454850823      0.513789237       5.63899986E-03
  0.771362603      0.458960950      0.515647173       5.73100010E-03
  0.773672044      0.463095665      0.517502785       5.82299987E-03
  0.775981545      0.467255235      0.519356132       5.91700012E-03
  0.778290987      0.471439540      0.521207094       6.01200014E-03
  0.780600488      0.475648850      0.523055673       6.10900018E-03
  0.782909930      0.479883045      0.524901807       6.20600022E-03
  0.785219371      0.484142274      0.526745617       6.30499981E-03
  0.787528872      0.488426775      0.528586984       6.40599988E-03
  0.789838314      0.492736340      0.530425847       6.50699995E-03
  0.792147815      0.497071296      0.532262266       6.61000004E-03
  0.794457257      0.501431525      0.534096181       6.71500014E-03
  0.796766758      0.505817235      0.535927534       6.82100002E-03
  0.799076200      0.510228336      0.537756443       6.92800013E-03
  0.801385701      0.514665186      0.539582729       7.03600002E-03
  0.803695142      0.519127488      0.541406512       7.14599993E-03
  0.806004643      0.523615658      0.543227673       7.25799985E-03
  0.808314085      0.528129518      0.545046270       7.36999977E-03
  0.810623586      0.532669365      0.546862245       7.48499995E-03
  0.812933028      0.537235022      0.548675537       7.60000013E-03
  0.815242469      0.541826665      0.550486207       7.71800010E-03
  0.817551970      0.546444535      0.552294195       7.83600006E-03
  0.819861412      0.551088512      0.554099441       7.95700029E-03
  0.822170913      0.555758774      0.555902064       8.07899982E-03
  0.824480355      0.560455263      0.557701945       8.20199959E-03
  0.826789856      0.565178216      0.559499025       8.32699984E-03
  0.829099298      0.569927514      0.561293364       8.45300034E-03
  0.831408799      0.574703515      0.563085020       8.58199969E-03
  0.833718240      0.579505980      0.564873874       8.71099997E-03
  0.836027741      0.584335208      0.566659808       8.84300005E-03
  0.838337183      0.589191139      0.568442941       8.97600036E-03
  0.840646625      0.594073832      0.570223391       9.11100022E-03
  0.842956126      0.598983586      0.572000861       9.24700033E-03
  0.845265567      0.603920162      0.573775470       9.38499998E-03
  0.847575068      0.608883977      0.575547218       9.52500012E-03
  0.849884510      0.613874733      0.577316105       9.66699980E-03
  0.852194011      0.618892789      0.579082012       9.80999973E-03
  0.854503453      0.623938024      0.580844939       9.95500013E-03
  0.856812954      0.629010737      0.582605004       1.00999996E-02
  0.859122396      0.634110749      0.584362149       1.16400002E-02
  0.861431897      0.639238358      0.586116314       1.33699998E-02
  0.863741338      0.644393444      0.587867379       1.53299998E-02
  0.866050780      0.649576187      0.589615464       1.75299998E-02
  0.868360281      0.654786706      0.591360569       1.99999996E-02
  0.870669723      0.660024881      0.593102694       2.27799993E-02
  0.872979224      0.665291131      0.594841659       2.58799996E-02
  0.875288665      0.670585155      0.596577644       2.93499995E-02
  0.877598166      0.675907254      0.598310471       3.32099982E-02
  0.879907608      0.681257367      0.600040376       3.75100002E-02
  0.882217109      0.686635792      0.601767063       4.22700010E-02
  0.884526551      0.692042291      0.603490651       4.75500003E-02
  0.886836052      0.697477221      0.605211139       5.33900000E-02
  0.889145494      0.702940404      0.606928408       5.98400012E-02
  0.891454995      0.708432198      0.608642638       6.69400021E-02
  0.893764436      0.713952303      0.610353529       7.47599974E-02
  0.896073878      0.719501078      0.612061322       8.33299980E-02
  0.898383379      0.725078642      0.613766074       9.27399993E-02
  0.900692821      0.730684876      0.615467429      0.103000000    
  0.903002322      0.736320019      0.617165625      0.114200003    
  0.905311763      0.741983891      0.618860543      0.126499996    
  0.907621264      0.747676969      0.620552361      0.139799997    
  0.909930706      0.753398895      0.622240782      0.154200003    
  0.912240207      0.759150028      0.623925924      0.169799998    
  0.914549649      0.764930308      0.625607908      0.186700001    
  0.916859150      0.770739913      0.627286494      0.204899997    
  0.919168591      0.776578784      0.628961861      0.224399999    
  0.921478033      0.782447040      0.630633831      0.245399997    
  0.923787534      0.788344979      0.632302463      0.267699987    
  0.926096976      0.794272244      0.633967817      0.291500002    
  0.928406477      0.800229371      0.635629892      0.316799998    
  0.930715919      0.806216002      0.637288511      0.343400002    
  0.933025420      0.812232614      0.638943732      0.371499985    
  0.935334861      0.818278909      0.640595555      0.400900006    
  0.937644362      0.824355304      0.642244160      0.431600004    
  0.939953804      0.830461562      0.643889189      0.463400006    
  0.942263305      0.836598039      0.645530879      0.496199995    
  0.944572747      0.842764497      0.647169113      0.529799998    
  0.946882188      0.848961174      0.648803949      0.564100027    
  0.949191689      0.855188370      0.650435269      0.598699987    
  0.951501131      0.861445725      0.652063251      0.633499980    
  0.953810632      0.867733717      0.653687596      0.668099999    
  0.956120074      0.874052048      0.655308664      0.702199996    
  0.958429575      0.880401194      0.656926095      0.735599995    
  0.960739017      0.886780798      0.658540070      0.767899990    
  0.963048518      0.893191338      0.660150528      0.798799992    
  0.965357959      0.899632514      0.661757529      0.828000009    
  0.967667460      0.906104743      0.663361013      0.855199993    
  0.969976902      0.912607789      0.664960921      0.880299985    
  0.972286403      0.919142067      0.666557193      0.902999997    
  0.974595845      0.925707221      0.668150008      0.923200011    
  0.976905286      0.932303667      0.669739306      0.940800011    
  0.979214787      0.938931465      0.671324968      0.955799997    
  0.981524229      0.945590436      0.672907054      0.968299985    
  0.983833730      0.952280998      0.674485564      0.978299975    
  0.986143172      0.959002912      0.676060438      0.986000001    
  0.988452673      0.965756476      0.677631855      0.991599977    
  0.990762115      0.972541571      0.679199517      0.995500028    
  0.993071616      0.979358494      0.680763483      0.997799993    
  0.995381057      0.986207068      0.682324052      0.999100029    
  0.997690558      0.993087649      0.683880866      0.999499977    
   1.00000000       1.00000000      0.685433984      0.999499977    
