6	0.08
6	0.08
6	0.08
6	0.08
6	0.08
6	0.08
6	0.11
6	0.11
6	0.11
6	0.11
6	0.11
6	0.11
6	0.14
6	0.14
6	0.14
6	0.14
6	0.14
6	0.14
6	0.07
5	0.31
5	0.31
5	0.31
5	0.31
5	0.31
5	-0.55
5	-0.55
5	-0.55
5	-0.55
5	-0.55
5	-0.31
5	-0.31
5	-0.31
5	-0.31
5	-0.31
4	0.02
4	0.02
4	0.02
4	0.02
4	0.23
4	0.23
4	0.23
4	0.23
4	0.05
4	0.05
4	0.05
4	0.05
4	0.35
4	0.35
4	0.35
4	0.35
4	0.263
4	0.263
4	0.263
4	0.263
4	-0.4
4	-0.4
4	-0.4
4	-0.4
4	0.17
4	0.36
3	0
3	0
3	0
3	-0.01
3	-0.01
3	-0.01
3	0.1
3	0.1
3	0.1
3	-0.3
3	-0.3
3	-0.3
3	-0.25
3	-0.25
3	-0.25
3	0.23
3	0.23
3	0.23
3	0.33
3	0.33
3	0.33
3	0.3
3	0.3
3	0.3
3	0.04
3	-0.44
3	-0.44
3	-0.44
3	-0.05
3	-0.05
3	-0.05
3	-0.15
3	-0.15
3	-0.15
3	0.26
3	0.26
3	0.26
3	-0.08
3	-0.04
3	0.2
3	0.12
3	-0.09
3	-0.09
3	-0.09
3	-0.26
3	-0.26
3	-0.26
