5999	0.244
5998	-0.12
5998	0.07
5998	0.02
5997	0.22
5995	0.366
5995	0.04
5994	0.29
5993	0.09
5992	0.09
5991	0.01
5990	0.05
5990	0.05
5990	0.05
5990	0.03
5990	0.2
5988	-0.48
5988	0.07
5987	-0.078
5987	-0.078
5987	-0.04
5987	0.01
5986	-0.238
5986	-0.238
5986	-0.02
5985	0.04
5983	-0.04
5981	0.06
5980	0.05
5980	0.05
5980	0.13
5980	0.11
5979	-0.081
5979	-0.081
5979	0.04
5977	-0.441
5977	-0.441
5977	-0.441
5977	0.25
5976	-0.08
5976	-0.08
5975	0.05
5975	-0.01
5973	0.15
5972	0.03
5972	0.03
5972	-0.01
5972	0.23
5971	0.06
5971	0.08
5970	0
5970	0.03
5970	0.39
5969	0.17
5967	0.14
5967	0.04
5966	-0.135
5965	0.06
5965	-0.04
5964	0.04
5963	0.15
5962	-0.2
5961	-0.01
5961	0.01
5961	0.01
5961	0
5961	0.19
5960	-0.151
5960	-0.151
5960	0.24
5960	-0.17
5960	0.16
5960	0.324
5959	-0.26
5958	0.04
5958	0.03
5957	-0.191
5957	-0.191
5957	-0.191
5957	0.01
5957	0.04
5956	-0.091
5956	-0.091
5956	0
5956	0.09
5956	0.09
5954	0.08
5954	0.09
5952	-0.08
5952	-0.08
5952	0.005
5952	0.005
5950	-0.3
5950	0.048
5950	0.29
5949	-0.497
5949	-0.497
5949	0.03
5948	-0.302
5948	-0.302
5948	0.01
5948	0.01
5948	0.09
5947	0.07
5946	-0.315
5946	-0.315
5946	0.03
5946	-0.1
5945	0.01
5945	0.09
5944	0.05
5944	0.02
5943	0.12
5943	0.12
5943	0.06
5942	-0.091
5942	-0.091
5941	0.315
5941	0.11
5940	0.04
5940	0.14
5940	-0.008
5939	0.17
5938	-0.297
5938	-0.297
5938	-0.165
5938	-0.165
5936	0.3
5936	0.3
5936	-0.04
5935	0.05
5935	0.01
5934	0.08
5933	0.07
5933	0.19
5933	0.11
5932	0.03
5931	0.18
5928	0.04
5927	-0.01
5927	-0.01
5927	-0.15
5926	-0.02
5926	0.06
5925	0.03
5924	0.01
5923	-0.106
5923	-0.106
5923	-0.106
5923	-0.106
5923	-0.06
5923	-0.08
5922	0.21
5921	0
5920	-0.023
5920	-0.023
5920	-0.023
5920	0.05
5920	0
5919	0.02
5918	-0.219
5918	-0.219
5918	-0.219
5914	0.09
5914	0.09
5913	-0.001
5913	-0.001
5913	0
5913	0
5913	-0.07
5913	-0.03
5913	0.19
5911	-0.2
5911	-0.2
5911	0.08
5911	0.08
5911	0.08
5911	0.08
5911	0.08
5911	0.08
5911	-0.01
5911	0.22
5909	0.05
5909	0
5908	-0.027
5908	-0.027
5908	0.12
5906	0.1
5906	0.01
5905	-0.09
5905	-0.09
5905	-0.09
5905	-0.057
5905	-0.057
5905	0.07
5904	0.025
5904	0.025
5904	0.025
5904	0.025
5904	0.025
5904	-0.16
5904	0.33
5904	0.05
5904	0.03
5904	0.03
5904	-0.03
5903	0.25
5903	0.05
5903	0.07
5902	-0.2
5902	0.04
5902	0.04
5901	0.04
5900	-0.151
5900	-0.151
5900	0.23
5900	0.23
5900	0.23
5900	0.05
5900	-0.1
5900	-0.12
5900	0.15
5900	0.29
5900	-0.04
5899	-0.05
5897	-0.24
5897	-0.24
5897	-0.24
5897	-0.24
5896	0.23
5895	-0.112
5895	-0.112
5895	-0.01
5894	0.34
5894	0
